,totalPass,accuratePass,totalLongBalls,accurateLongBalls,duelWon,wasFouled,savedShotsFromInsideTheBox,saves,minutesPlayed,touches,rating,possessionLostCtrl,ratingVersions,player,team,home,away,matchweek,totalCross,accurateCross,aerialLost,duelLost,totalContest,wonContest,ShotOffTarget,totalClearance,outfielderBlock,interceptionWon,totalTackle,challengeLost,fouls,aerialWon,goalAssist,keyPass,dispossessed,ShotOnTarget,goals,blockedScoringAttempt,bigChanceCreated,hitWoodwork,goodHighClaim,punches,totalKeeperSweeper,accurateKeeperSweeper,totalOffside,bigChanceMissed,penaltyConceded,penaltyWon,penaltyMiss,penaltySave,clearanceOffLine,errorLeadToAGoal,errorLeadToAShot,lastManTackle,TotalShots,accuratePass_p90,TotalShots_p90,ShotOnTarget_p90
53,17.0,16.0,1.0,1.0,4.0,0.0,0.0,0.0,79.0,34.0,6.8,9.0,"{'original': 6.8, 'alternative': 6.7}",Cristhian Solano,barcelona,barcelona,imbabura,1,0.0,0.0,0.0,8.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.227848101265824,2.278481012658228,1.139240506329114
54,18.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,32.0,7.2,5.0,"{'original': 7.2, 'alternative': 7}",Francisco Fydriszewski,barcelona,barcelona,imbabura,1,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.493150684931507,6.164383561643835,4.931506849315069
55,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,6.4,1.0,"{'original': 6.4, 'alternative': 6.2}",Gabriel Cortez,barcelona,barcelona,imbabura,1,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.05882352941176,5.294117647058823,0.0
56,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,6.5,2.0,"{'original': 6.5, 'alternative': 6.5}",Djorkaeff Reasco,barcelona,barcelona,imbabura,1,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,0.0
57,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,9.0,6.3,3.0,"{'original': 6.3, 'alternative': 6.3}",Fernando Gaibor,barcelona,barcelona,imbabura,1,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.090909090909086,0.0,0.0
58,12.0,12.0,2.0,2.0,2.0,1.0,0.0,0.0,11.0,15.0,6.7,1.0,"{'original': 6.7, 'alternative': 6.6}",Dixon Arroyo,barcelona,barcelona,imbabura,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.18181818181817,0.0,0.0
59,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0,Jandry Gómez,barcelona,barcelona,imbabura,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Victor Mendoza,barcelona,barcelona,imbabura,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Alex Rangel,barcelona,barcelona,imbabura,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Jhonnier Chala,barcelona,barcelona,imbabura,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Jefferson Arce,barcelona,barcelona,imbabura,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dylan Luque,barcelona,barcelona,imbabura,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Bruno Piñatares,barcelona,barcelona,imbabura,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Allen Obando,barcelona,barcelona,imbabura,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,26.0,19.0,13.0,6.0,0.0,0.0,3.0,5.0,90.0,36.0,7.3,8.0,"{'original': 7.3, 'alternative': 7}",Mario Valero Sanchez,imbabura,barcelona,imbabura,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
68,26.0,17.0,4.0,1.0,10.0,3.0,0.0,0.0,90.0,43.0,7.0,10.0,"{'original': 7, 'alternative': 7}",Edison Caicedo,imbabura,barcelona,imbabura,1,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
69,15.0,12.0,3.0,2.0,4.0,1.0,0.0,0.0,45.0,24.0,7.0,3.0,"{'original': 7, 'alternative': 7}",Edilson Cabeza,imbabura,barcelona,imbabura,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
70,29.0,21.0,3.0,0.0,1.0,0.0,0.0,0.0,90.0,39.0,6.5,8.0,"{'original': 6.5, 'alternative': 6.5}",Alexis Santacruz,imbabura,barcelona,imbabura,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
71,21.0,16.0,2.0,1.0,3.0,1.0,0.0,0.0,90.0,35.0,5.9,11.0,"{'original': 5.9, 'alternative': 5.8}",Roni Chávez,imbabura,barcelona,imbabura,1,0.0,0.0,3.0,10.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
72,31.0,24.0,1.0,0.0,6.0,2.0,0.0,0.0,90.0,44.0,6.9,11.0,"{'original': 6.9, 'alternative': 6.9}",Óscar Pepinos,imbabura,barcelona,imbabura,1,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
73,21.0,19.0,2.0,2.0,3.0,1.0,0.0,0.0,60.0,32.0,6.4,7.0,"{'original': 6.4, 'alternative': 6.4}",Xavier Pineda,imbabura,barcelona,imbabura,1,3.0,1.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0
74,16.0,12.0,1.0,0.0,6.0,3.0,0.0,0.0,89.0,35.0,6.9,7.0,"{'original': 6.9, 'alternative': 6.7}",Leandro Pantoja,imbabura,barcelona,imbabura,1,0.0,0.0,3.0,7.0,2.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.134831460674157,1.0112359550561798,1.0112359550561798
75,17.0,9.0,0.0,0.0,14.0,4.0,0.0,0.0,90.0,40.0,7.9,12.0,"{'original': 7.9, 'alternative': 7.8}",Federico Paz,imbabura,barcelona,imbabura,1,0.0,0.0,0.0,3.0,8.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,3.0,2.0
76,16.0,9.0,1.0,0.0,6.0,3.0,0.0,0.0,90.0,40.0,6.8,17.0,"{'original': 6.8, 'alternative': 6.6}",Erick Mendoza,imbabura,barcelona,imbabura,1,0.0,0.0,3.0,8.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,2.0,2.0
77,18.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,61.0,32.0,6.9,11.0,"{'original': 6.9, 'alternative': 6.7}",Danny Burbano,imbabura,barcelona,imbabura,1,2.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.18032786885246,0.0,0.0
78,12.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,45.0,27.0,6.4,5.0,"{'original': 6.4, 'alternative': 6.3}",Wilson Alfredo Folleco Morales,imbabura,barcelona,imbabura,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
79,13.0,11.0,2.0,1.0,2.0,1.0,0.0,0.0,30.0,21.0,6.4,5.0,"{'original': 6.4, 'alternative': 6.4}",Rony Caicedo,imbabura,barcelona,imbabura,1,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
80,15.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,18.0,6.7,3.0,"{'original': 6.7, 'alternative': 6.6}",Juan Alcivar,imbabura,barcelona,imbabura,1,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3448275862069,0.0,0.0
81,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0,Maicol Mina,imbabura,barcelona,imbabura,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Patrik Minda,imbabura,barcelona,imbabura,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Guillermo Rendón,imbabura,barcelona,imbabura,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Michael Chala,imbabura,barcelona,imbabura,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Jerson Guisamano,imbabura,barcelona,imbabura,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Gilmar Cevallos,imbabura,barcelona,imbabura,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Julián Ariel Yar Burbano,imbabura,barcelona,imbabura,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Jacson Pita Mina,imbabura,barcelona,imbabura,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Alexis Villamil,imbabura,barcelona,imbabura,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,31.0,30.0,7.0,6.0,0.0,0.0,0.0,1.0,90.0,40.0,7.1,1.0,"{'original': 7.1, 'alternative': 7.2}",Rafael Romo,catolica,catolica,nacional,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
91,55.0,47.0,5.0,2.0,6.0,2.0,0.0,0.0,90.0,79.0,6.9,14.0,"{'original': 6.9, 'alternative': 6.9}",Gregori Anangonó,catolica,catolica,nacional,1,2.0,0.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0
92,54.0,49.0,4.0,2.0,6.0,0.0,0.0,0.0,67.0,62.0,7.1,5.0,"{'original': 7.1, 'alternative': 7.1}",Exon Gustavo Vallecilla,catolica,catolica,nacional,1,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.82089552238806,1.3432835820895521,0.0
93,73.0,70.0,8.0,5.0,4.0,0.0,0.0,0.0,90.0,84.0,7.4,4.0,"{'original': 7.4, 'alternative': 7.4}",Fausto Grillo,catolica,catolica,nacional,1,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,1.0,0.0
94,82.0,75.0,2.0,2.0,0.0,0.0,0.0,0.0,90.0,96.0,7.1,12.0,"{'original': 7.1, 'alternative': 7}",Layan Loor,catolica,catolica,nacional,1,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0
95,89.0,81.0,20.0,16.0,5.0,1.0,0.0,0.0,73.0,102.0,7.8,13.0,"{'original': 7.8, 'alternative': 7.6}",Facundo Martinez,catolica,catolica,nacional,1,1.0,0.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.86301369863014,0.0,0.0
96,55.0,50.0,4.0,3.0,4.0,0.0,0.0,0.0,90.0,64.0,7.7,6.0,"{'original': 7.7, 'alternative': 7.8}",Kevin Minda,catolica,catolica,nacional,1,0.0,0.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,3.0,1.0
97,60.0,53.0,10.0,8.0,2.0,0.0,0.0,0.0,72.0,70.0,7.4,10.0,"{'original': 7.4, 'alternative': 7.5}",Luciano Nieto,catolica,catolica,nacional,1,5.0,3.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.25,1.25,0.0
98,24.0,20.0,1.0,1.0,6.0,0.0,0.0,0.0,62.0,41.0,7.2,12.0,"{'original': 7.2, 'alternative': 7.2}",Kevin Quevedo,catolica,catolica,nacional,1,3.0,0.0,1.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.032258064516128,2.903225806451613,2.903225806451613
99,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,11.0,7.5,2.0,"{'original': 7.5, 'alternative': 7.5}",Jhon Cifuente,catolica,catolica,nacional,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.142857142857142,2.8571428571428568,2.8571428571428568
100,45.0,40.0,0.0,0.0,4.0,1.0,0.0,0.0,90.0,61.0,7.7,11.0,"{'original': 7.7, 'alternative': 7.5}",Ismael Díaz,catolica,catolica,nacional,1,0.0,0.0,1.0,6.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,2.0,1.0
101,12.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,28.0,21.0,6.8,9.0,"{'original': 6.8, 'alternative': 6.7}",Arón Rodríguez,catolica,catolica,nacional,1,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0
102,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,11.0,7.4,2.0,"{'original': 7.4, 'alternative': 7.4}",José Fajardo,catolica,catolica,nacional,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.666666666666664,3.333333333333333,3.333333333333333
103,15.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,23.0,16.0,6.6,0.0,"{'original': 6.6, 'alternative': 6.6}",Daniel Clavijo,catolica,catolica,nacional,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.69565217391305,0.0,0.0
104,21.0,19.0,6.0,5.0,1.0,1.0,0.0,0.0,18.0,23.0,6.7,3.0,"{'original': 6.7, 'alternative': 6.6}",Luis Moreno,catolica,catolica,nacional,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0
105,15.0,15.0,2.0,2.0,4.0,1.0,0.0,0.0,17.0,20.0,6.9,0.0,"{'original': 6.9, 'alternative': 7}",Joshue Quinonez,catolica,catolica,nacional,1,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.41176470588235,0.0,0.0
