,home,away,team,matchweek,player,shot_type,situation,player_coordinates_x,player_coordinates_y,player_coordinates_z,body_part,goal_mouth_location,goal_mouth_coordinates_x,goal_mouth_coordinates_y,goal_mouth_coordinates_z,id,time,time_seconds,draw_start_x,draw_start_y,draw_end_x,draw_end_y,draw_goal_x,draw_goal_y,reversed_period_time,reversed_period_time_seconds,incident_type,block_coordinates_x,block_coordinates_y,block_coordinates_z,draw_block_x,draw_block_y,goal_type,added_time
217,nacional,emelec,nacional,3,Jordy Burbano,miss,assisted,27.8,45.2,0,left-foot,right,0,40.0,12.5,2609045,46,2747,45.2,27.8,60.0,0,60.0,87.5,45,2653,shot,3.6,56.5,0.0,56.5,3.6,0,0.0
218,nacional,emelec,nacional,3,Kevin Peralta,miss,assisted,31.3,22.5,0,left-foot,high-right,0,44.0,70.8,2608991,42,2484,22.5,31.3,56.0,0,56.0,29.2,4,216,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
219,nacional,emelec,nacional,3,Byron Torrez,save,assisted,23.0,73.4,0,right-foot,low-centre,0,49.7,17.7,2608957,39,2289,73.4,23.0,50.3,0,50.3,82.3,7,411,shot,2.4,51.6,0.0,51.6,2.4,0,0.0
220,nacional,emelec,nacional,3,Jordy Burbano,block,assisted,23.1,67.7,0,right-foot,low-centre,0,50.1,19.0,2608954,36,2155,67.7,23.1,49.9,0,49.9,81.0,10,545,shot,18.6,64.3,0.0,64.3,18.6,0,0.0
221,nacional,emelec,emelec,3,Facundo Castelli,miss,assisted,4.0,44.4,0,right-foot,high,0,50.3,65.3,2608948,33,1973,44.4,4.0,49.7,0,49.7,34.7,13,727,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
222,nacional,emelec,emelec,3,Marcelo Meli,block,assisted,20.0,40.4,0,left-foot,low-centre,0,49.2,19.0,2608947,31,1843,40.4,20.0,50.8,0,50.8,81.0,15,857,shot,14.7,43.1,0.0,43.1,14.7,0,0.0
223,nacional,emelec,emelec,3,Luis Fernando León,save,free-kick,36.1,67.0,0,right-foot,low-centre,0,50.8,7.0,2608923,25,1498,67.0,36.1,49.2,0,49.2,93.0,21,1202,shot,1.1,52.2,0.0,52.2,1.1,0,0.0
224,nacional,emelec,nacional,3,Jordy Burbano,miss,corner,12.6,51.9,0,head,left,0,98.0,20.8,2608918,23,1321,51.9,12.6,2.0,0,2.0,79.2,23,1379,shot,10.9,46.8,0.0,46.8,10.9,0,0.0
225,nacional,emelec,nacional,3,Byron Torrez,miss,assisted,23.7,60.7,0,right-foot,close-high-right,0,41.8,48.6,2608891,20,1140,60.7,23.7,58.2,0,58.2,51.4,26,1560,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
226,nacional,emelec,nacional,3,Jordy Burbano,save,assisted,11.3,44.4,0,right-foot,high-left,0,53.5,27.8,2608888,19,1094,44.4,11.3,46.5,0,46.5,72.2,27,1606,shot,0.099999999999994,49.5,0.0,49.5,0.099999999999994,0,0.0
227,nacional,emelec,nacional,3,Jhoel Maya,miss,assisted,18.9,41.1,0,left-foot,high-right,0,42.0,66.7,2608874,15,843,41.1,18.9,58.0,0,58.0,33.3,31,1857,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
228,nacional,emelec,emelec,3,Aníbal Leguizamón,block,corner,9.9,44.6,0,head,low-centre,0,48.5,19.0,2608835,10,544,44.6,9.9,51.5,0,51.5,81.0,36,2156,shot,7.3,46.4,0.0,46.4,7.3,0,0.0
229,nacional,emelec,nacional,3,Jordy Burbano,miss,corner,12.2,41.2,0,left-foot,close-left,0,56.5,23.6,2608887,6,316,41.2,12.2,43.5,0,43.5,76.4,40,2384,shot,1.4,44.6,0.0,44.6,1.4,0,0.0
230,nacional,emelec,nacional,3,Byron Torrez,block,regular,26.2,76.5,0,right-foot,low-left,0,52.6,19.0,2608827,5,274,76.5,26.2,47.4,0,47.4,81.0,41,2426,shot,20.7,70.4,0.0,70.4,20.7,0,0.0
231,nacional,emelec,nacional,3,Josué Chala,miss,corner,22.0,32.6,0,right-foot,right,0,39.3,19.4,2608826,4,200,32.6,22.0,60.7,0,60.7,80.6,42,2500,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
232,nacional,emelec,emelec,3,Jhon Sánchez,miss,fast-break,18.3,76.0,0,right-foot,high-left,0,57.3,77.8,2608829,3,121,76.0,18.3,42.7,0,42.7,22.2,43,2579,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
233,nacional,emelec,nacional,3,Byron Torrez,block,assisted,27.0,42.2,0,left-foot,low-centre,0,50.5,19.0,2608825,2,111,42.2,27.0,49.5,0,49.5,81.0,44,2589,shot,20.8,43.9,0.0,43.9,20.8,0,0.0
234,aucas,nacional,nacional,4,Gustavo Asprilla,save,corner,10.7,71.8,0,right-foot,low-centre,0,49.3,5.1,2618488,86,5157,71.8,10.7,50.7,0,50.7,94.9,5,243,shot,1.8,53.1,0.0,53.1,1.8,0,0.0
235,aucas,nacional,aucas,4,Jean Carlos Blanco,goal,corner,7.3,48.3,0,head,low-left,0,53.9,18.4,2618427,85,5042,48.3,7.3,46.1,0,46.1,81.6,6,358,shot,0.0,0.0,0.0,0.0,0.0,regular,0.0
236,aucas,nacional,aucas,4,Jeison Medina,save,assisted,9.9,53.2,0,other,low-right,0,45.9,17.7,2618426,84,5015,53.2,9.9,54.1,0,54.1,82.3,7,385,shot,0.59999999999999,50.9,0.0,50.9,0.59999999999999,0,0.0
237,aucas,nacional,aucas,4,Carlos Rolón,save,corner,6.2,51.6,0,head,low-right,0,46.1,9.5,2618429,83,4941,51.6,6.2,53.9,0,53.9,90.5,8,459,shot,1.2,52.0,0.0,52.0,1.2,0,0.0
238,aucas,nacional,aucas,4,Edison Vega,block,regular,23.6,58.2,0,left-foot,low-left,0,51.9,19.0,2618425,82,4905,58.2,23.6,48.1,0,48.1,81.0,9,495,shot,12.0,53.2,0.0,53.2,12.0,0,0.0
239,aucas,nacional,nacional,4,Jordy Burbano,goal,regular,11.2,43.3,0,right-foot,low-right,0,46.4,17.7,2618419,81,4811,43.3,11.2,53.6,0,53.6,82.3,10,589,shot,0.0,0.0,0.0,0.0,0.0,regular,0.0
240,aucas,nacional,nacional,4,Bryan Tana,block,regular,24.1,63.0,0,right-foot,low-centre,0,48.5,19.0,2618420,80,4784,63.0,24.1,51.5,0,51.5,81.0,11,616,shot,20.3,61.2,0.0,61.2,20.3,0,0.0
241,aucas,nacional,nacional,4,Luis Gomez,block,assisted,18.9,70.3,0,right-foot,low-left,0,52.3,19.0,2618418,80,4749,70.3,18.9,47.7,0,47.7,81.0,11,651,shot,13.4,65.3,0.0,65.3,13.4,0,0.0
242,aucas,nacional,aucas,4,Luis Cano,miss,assisted,16.9,62.4,0,right-foot,high,0,47.6,68.1,2618406,66,3935,62.4,16.9,52.4,0,52.4,31.9,25,1465,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
243,aucas,nacional,nacional,4,Byron Palacios,goal,assisted,7.8,57.8,0,head,low-right,0,45.7,2.5,2618395,61,3604,57.8,7.8,54.3,0,54.3,97.5,30,1796,shot,0.0,0.0,0.0,0.0,0.0,regular,0.0
244,aucas,nacional,aucas,4,Ronald Briones,block,regular,12.6,42.1,0,right-foot,low-left,0,52.5,19.0,2618482,57,3407,42.1,12.6,47.5,0,47.5,81.0,34,1993,shot,8.9,43.7,0.0,43.7,8.9,0,0.0
245,aucas,nacional,aucas,4,Ronald Briones,block,regular,13.4,41.2,0,left-foot,low-left,0,52.8,19.0,2618392,57,3405,41.2,13.4,47.2,0,47.2,81.0,34,1995,shot,11.5,42.1,0.0,42.1,11.5,0,0.0
246,aucas,nacional,aucas,4,Juan Gonzalez,miss,corner,24.9,60.9,0,right-foot,left,0,59.3,4.2,2618382,56,3331,60.9,24.9,40.7,0,40.7,95.8,35,2069,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
247,aucas,nacional,nacional,4,Tomson Minda,save,fast-break,12.4,67.5,0,right-foot,high-centre,0,51.2,26.6,2618372,52,3112,67.5,12.4,48.8,0,48.8,73.4,39,2288,shot,1.2,52.5,0.0,52.5,1.2,0,0.0
248,aucas,nacional,nacional,4,Antony Chere,miss,fast-break,5.9,29.8,0,left-foot,close-right,0,41.0,5.6,2618376,52,3074,29.8,5.9,59.0,0,59.0,94.4,39,2326,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
249,aucas,nacional,aucas,4,Michael Carcelén,miss,assisted,29.5,55.1,0,right-foot,high-right,0,42.7,77.8,2618369,50,2999,55.1,29.5,57.3,0,57.3,22.2,41,2401,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
250,aucas,nacional,nacional,4,Bryan Tana,miss,regular,31.7,41.9,0,right-foot,high-right,0,42.5,66.7,2618368,50,2954,41.9,31.7,57.5,0,57.5,33.3,41,2446,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
251,aucas,nacional,aucas,4,Edison Vega,miss,throw-in-set-piece,24.5,41.9,0,left-foot,right,0,35.0,5.6,2618360,46,2753,41.9,24.5,65.0,0,65.0,94.4,45,2647,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
252,aucas,nacional,aucas,4,Jean Carlos Blanco,goal,assisted,8.8,49.0,0,right-foot,low-left,0,54.3,4.4,2618293,45,2739,49.0,8.8,45.7,0,45.7,95.6,1,2661,shot,0.0,0.0,0.0,0.0,0.0,regular,1.0
253,aucas,nacional,nacional,4,Bryan Tana,save,assisted,29.7,44.8,0,right-foot,low-centre,0,50.9,13.9,2618288,45,2641,44.8,29.7,49.1,0,49.1,86.1,1,59,shot,1.8,47.7,0.0,47.7,1.8,0,0.0
254,aucas,nacional,aucas,4,Michael Carcelén,miss,fast-break,10.5,57.9,0,right-foot,high-left,0,58.0,88.9,2618287,44,2590,57.9,10.5,42.0,0,42.0,11.1,2,110,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
255,aucas,nacional,aucas,4,Luis Cano,save,assisted,18.0,35.5,0,right-foot,high-centre,0,51.2,31.6,2618262,34,2004,35.5,18.0,48.8,0,48.8,68.4,12,696,shot,1.1,47.1,0.0,47.1,1.1,0,0.0
256,aucas,nacional,nacional,4,Byron Palacios,save,assisted,10.5,68.9,0,right-foot,low-right,0,46.9,10.8,2618258,31,1832,68.9,10.5,53.1,0,53.1,89.2,15,868,shot,1.6,53.4,0.0,53.4,1.6,0,0.0
257,aucas,nacional,nacional,4,Eddy Mejía,goal,assisted,8.5,30.9,0,left-foot,high-left,0,52.7,33.5,2618252,29,1693,30.9,8.5,47.3,0,47.3,66.5,17,1007,shot,0.0,0.0,0.0,0.0,0.0,regular,0.0
258,aucas,nacional,nacional,4,Bryan Tana,miss,regular,26.3,58.2,0,right-foot,left,0,63.5,19.4,2618255,29,1686,58.2,26.3,36.5,0,36.5,80.6,17,1014,shot,17.2,52.2,0.0,52.2,17.2,0,0.0
259,aucas,nacional,aucas,4,Carlos Rolón,miss,set-piece,13.2,61.4,0,head,close-right,0,41.3,18.1,2618245,24,1424,61.4,13.2,58.7,0,58.7,81.9,22,1276,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
260,aucas,nacional,nacional,4,Kevin Peralta,miss,regular,32.1,42.7,0,right-foot,high-right,0,38.5,55.6,2618238,22,1302,42.7,32.1,61.5,0,61.5,44.4,24,1398,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
261,aucas,nacional,nacional,4,Tomson Minda,miss,assisted,9.7,60.5,0,head,left,0,66.9,16.7,2618235,21,1222,60.5,9.7,33.1,0,33.1,83.3,25,1478,shot,2.4,45.5,0.0,45.5,2.4,0,0.0
262,aucas,nacional,aucas,4,Carlos Rolón,save,set-piece,11.9,56.9,0,head,high-centre,0,51.2,25.3,2618234,20,1196,56.9,11.9,48.8,0,48.8,74.7,26,1504,shot,0.59999999999999,51.3,0.0,51.3,0.59999999999999,0,0.0
263,aucas,nacional,aucas,4,Luis Cano,miss,free-kick,32.0,92.4,0,right-foot,high-left,0,56.0,73.6,2618226,19,1101,92.4,32.0,44.0,0,44.0,26.4,27,1599,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
264,aucas,nacional,nacional,4,Byron Palacios,miss,regular,23.3,72.0,0,right-foot,right,0,39.8,19.4,2618222,17,985,72.0,23.3,60.2,0,60.2,80.6,29,1715,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
265,aucas,nacional,aucas,4,Juan Gonzalez,miss,regular,26.0,72.2,0,left-foot,left,0,59.8,11.1,2618218,16,948,72.2,26.0,40.2,0,40.2,88.9,30,1752,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
266,aucas,nacional,aucas,4,Luis Cano,miss,assisted,9.0,51.6,0,right-foot,right,0,25.7,5.6,2618212,14,806,51.6,9.0,74.3,0,74.3,94.4,32,1894,shot,1.5,59.4,0.0,59.4,1.5,0,0.0
267,aucas,nacional,nacional,4,Eddy Mejía,post,assisted,8.1,29.7,0,left-foot,right,0,44.8,3.2,2618217,13,749,29.7,8.1,55.2,0,55.2,96.8,33,1951,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
268,aucas,nacional,nacional,4,Byron Palacios,miss,assisted,23.0,33.0,0,right-foot,high-right,0,38.8,69.4,2618206,10,557,33.0,23.0,61.2,0,61.2,30.6,36,2143,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
269,aucas,nacional,nacional,4,Antony Chere,goal,assisted,5.0,40.9,0,right-foot,low-centre,0,49.0,3.8,2618200,8,455,40.9,5.0,51.0,0,51.0,96.2,38,2245,shot,0.0,0.0,0.0,0.0,0.0,regular,0.0
270,aucas,nacional,aucas,4,Jean Carlos Blanco,goal,assisted,5.1,52.6,0,head,low-right,0,48.1,8.2,2618192,4,205,52.6,5.1,51.9,0,51.9,91.8,42,2495,shot,0.0,0.0,0.0,0.0,0.0,regular,0.0
271,cuenca,macara,cuenca,4,Vilinton Branda,save,regular,27.9,65.8,0,left-foot,low-centre,0,50.3,5.7,2618107,90,5808,65.8,27.9,49.7,0,49.7,94.3,1,492,shot,3.5,52.7,0.0,52.7,3.5,0,7.0
272,cuenca,macara,macara,4,Freddy Mina,miss,assisted,33.7,26.7,0,right-foot,close-high-right,0,44.0,51.4,2618101,90,5738,26.7,33.7,56.0,0,56.0,48.6,1,562,shot,0.0,0.0,0.0,0.0,0.0,0,6.0
273,cuenca,macara,cuenca,4,Vilinton Branda,miss,assisted,22.7,57.6,0,left-foot,close-left,0,58.0,34.7,2618099,90,5655,57.6,22.7,42.0,0,42.0,65.3,1,645,shot,0.0,0.0,0.0,0.0,0.0,0,5.0
274,cuenca,macara,cuenca,4,Pablo Daniel Magnin,block,assisted,12.6,57.7,0,left-foot,low-centre,0,49.3,19.0,2618111,90,5511,57.7,12.6,50.7,0,50.7,81.0,1,789,shot,8.5,55.4,0.0,55.4,8.5,0,2.0
275,cuenca,macara,cuenca,4,Sixto Mina,miss,set-piece,15.9,48.8,0,head,left,0,60.2,2.8,2618091,89,5322,48.8,15.9,39.8,0,39.8,97.2,2,78,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
276,cuenca,macara,macara,4,Janpol Morales,miss,assisted,30.4,44.0,0,right-foot,close-high-right,0,41.8,59.7,2618085,87,5192,44.0,30.4,58.2,0,58.2,40.3,4,208,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
277,cuenca,macara,macara,4,Leonel Álvarez,miss,regular,28.3,12.6,0,right-foot,high,0,51.3,88.9,2618084,86,5134,12.6,28.3,48.7,0,48.7,11.1,5,266,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
278,cuenca,macara,macara,4,Leonel Álvarez,miss,assisted,37.1,45.7,0,right-foot,high-right,0,43.2,86.1,2618078,83,4928,45.7,37.1,56.8,0,56.8,13.9,8,472,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
279,cuenca,macara,macara,4,Freddy Mina,block,free-kick,27.4,55.2,0,right-foot,low-centre,0,51.0,19.0,2618077,82,4885,55.2,27.4,49.0,0,49.0,81.0,9,515,shot,16.4,52.7,0.0,52.7,16.4,0,0.0
280,cuenca,macara,macara,4,Janpol Morales,miss,assisted,13.8,37.9,0,right-foot,right,0,30.4,11.1,2618071,78,4665,37.9,13.8,69.6,0,69.6,88.9,13,735,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
281,cuenca,macara,cuenca,4,Luis Aldair Arroyo Cabeza,miss,assisted,17.8,24.0,0,right-foot,left,0,59.3,12.5,2618070,76,4540,24.0,17.8,40.7,0,40.7,87.5,15,860,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
282,cuenca,macara,macara,4,Freddy Mina,block,throw-in-set-piece,18.9,53.6,0,left-foot,low-right,0,46.3,19.0,2618069,73,4348,53.6,18.9,53.7,0,53.7,81.0,18,1052,shot,14.7,53.6,0.0,53.6,14.7,0,0.0
283,cuenca,macara,macara,4,Gino Barbieri,block,assisted,11.5,46.9,0,head,low-right,0,47.1,19.0,2618060,66,3929,46.9,11.5,52.9,0,52.9,81.0,25,1471,shot,9.0,48.2,0.0,48.2,9.0,0,0.0
284,cuenca,macara,macara,4,Freddy Mina,goal,assisted,5.6,32.8,0,left-foot,high-left,0,52.6,20.9,2618056,60,3596,32.8,5.6,47.4,0,47.4,79.1,31,1804,shot,0.0,0.0,0.0,0.0,0.0,regular,0.0
285,cuenca,macara,macara,4,Leonel Álvarez,block,free-kick,24.7,68.7,0,right-foot,low-centre,0,49.9,19.0,2618020,56,3313,68.7,24.7,50.1,0,50.1,81.0,35,2087,shot,14.7,61.2,0.0,61.2,14.7,0,0.0
286,cuenca,macara,cuenca,4,Lucas Mancinelli,goal,penalty,11.5,50.0,0,right-foot,low-centre,0,50.3,3.2,2618019,51,3023,50.0,11.5,49.7,0,49.7,96.8,40,2377,shot,0.0,0.0,0.0,0.0,0.0,penalty,0.0
287,cuenca,macara,macara,4,Jorge Valdez,block,assisted,12.0,67.3,0,left-foot,low-left,0,52.4,19.0,2617990,44,2584,67.3,12.0,47.6,0,47.6,81.0,2,116,shot,9.2,62.6,0.0,62.6,9.2,0,0.0
288,cuenca,macara,macara,4,Freddy Mina,save,free-kick,28.1,28.0,0,right-foot,low-left,0,53.2,1.9,2617989,37,2204,28.0,28.1,46.8,0,46.8,98.1,9,496,shot,3.8,49.5,0.0,49.5,3.8,0,0.0
289,cuenca,macara,macara,4,Emiliano Romero,block,regular,28.9,43.9,0,right-foot,low-centre,0,50.3,19.0,2617986,33,1923,43.9,28.9,49.7,0,49.7,81.0,13,777,shot,16.4,46.4,0.0,46.4,16.4,0,0.0
290,cuenca,macara,macara,4,Freddy Mina,miss,assisted,19.6,32.4,0,right-foot,right,0,8.4,13.9,2617987,32,1912,32.4,19.6,91.6,0,91.6,86.1,14,788,shot,11.5,79.1,0.0,79.1,11.5,0,0.0
291,cuenca,macara,macara,4,Facundo Pons,save,assisted,29.0,55.2,0,right-foot,low-centre,0,50.0,4.4,2617965,19,1123,55.2,29.0,50.0,0,50.0,95.6,27,1577,shot,1.6,51.1,0.0,51.1,1.6,0,0.0
292,cuenca,macara,cuenca,4,Danny Luna,save,assisted,27.1,44.8,0,left-foot,low-centre,0,51.4,10.8,2617963,17,1002,44.8,27.1,48.6,0,48.6,89.2,29,1698,shot,2.5,48.4,0.0,48.4,2.5,0,0.0
293,cuenca,macara,cuenca,4,Lucas Mancinelli,miss,set-piece,5.7,68.2,0,right-foot,close-right,0,41.7,5.6,2617961,16,908,68.2,5.7,58.3,0,58.3,94.4,30,1792,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
294,cuenca,macara,macara,4,Gino Barbieri,save,set-piece,3.0,53.9,0,right-foot,low-right,0,47.5,2.5,2617960,12,673,53.9,3.0,52.5,0,52.5,97.5,34,2027,shot,1.4,52.2,0.0,52.2,1.4,0,0.0
295,cuenca,macara,macara,4,Jorge Valdez,save,free-kick,24.6,74.4,0,right-foot,low-centre,0,49.9,13.3,2617958,12,672,74.4,24.6,50.1,0,50.1,86.7,34,2028,shot,2.7,52.0,0.0,52.0,2.7,0,0.0
296,cuenca,macara,macara,4,Freddy Mina,save,assisted,28.4,65.8,0,right-foot,high-left,0,52.3,22.2,2617957,7,376,65.8,28.4,47.7,0,47.7,77.8,39,2324,shot,1.8,52.9,0.0,52.9,1.8,0,0.0
297,cumbaya,mushuc-runa,cumbaya,4,Elian Carabali,goal,penalty,11.5,50.0,0,left-foot,low-centre,0,48.5,10.1,2615376,90,6049,50.0,11.5,51.5,0,51.5,89.9,1,251,shot,0.0,0.0,0.0,0.0,0.0,penalty,11.0
298,cumbaya,mushuc-runa,cumbaya,4,Alejandro Altuna,block,assisted,19.8,51.2,0,right-foot,low-centre,0,49.9,19.0,2615374,90,5900,51.2,19.8,50.1,0,50.1,81.0,1,400,shot,11.4,50.7,0.0,50.7,11.4,0,9.0
299,cumbaya,mushuc-runa,mushuc-runa,4,Sergio Gonzalez,goal,regular,13.2,42.7,0,right-foot,high-left,0,52.3,31.0,2615351,90,5790,42.7,13.2,47.7,0,47.7,69.0,1,510,shot,0.0,0.0,0.0,0.0,0.0,regular,7.0
300,cumbaya,mushuc-runa,mushuc-runa,4,Jerry Parrales,save,penalty,11.5,50.0,0,right-foot,low-centre,0,50.5,10.1,2615348,90,5668,50.0,11.5,49.5,0,49.5,89.9,1,632,shot,0.3,50.2,0.0,50.2,0.3,0,5.0
301,cumbaya,mushuc-runa,mushuc-runa,4,Joaquín Vergés,miss,assisted,10.6,41.2,0,right-foot,right,0,29.9,19.4,2615345,89,5288,41.2,10.6,70.1,0,70.1,80.6,2,112,shot,5.1,60.5,0.0,60.5,5.1,0,0.0
302,cumbaya,mushuc-runa,mushuc-runa,4,Jean Carlos Estacio,miss,corner,24.4,59.3,0,right-foot,high,0,50.6,70.8,2615339,79,4702,59.3,24.4,49.4,0,49.4,29.2,12,698,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
303,cumbaya,mushuc-runa,mushuc-runa,4,Dennis Quintero,miss,corner,7.9,59.7,0,other,left,0,82.9,36.1,2615335,79,4695,59.7,7.9,17.1,0,17.1,63.9,12,705,shot,4.4,40.2,0.0,40.2,4.4,0,0.0
304,cumbaya,mushuc-runa,mushuc-runa,4,Sergio Gonzalez,miss,regular,11.5,26.3,0,left-foot,high,0,44.2,62.5,2615331,73,4376,26.3,11.5,55.8,0,55.8,37.5,18,1024,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
305,cumbaya,mushuc-runa,cumbaya,4,Elian Carabali,goal,assisted,6.9,47.4,0,head,high-centre,0,51.7,25.3,2615327,67,3987,47.4,6.9,48.3,0,48.3,74.7,24,1413,shot,0.0,0.0,0.0,0.0,0.0,regular,0.0
306,cumbaya,mushuc-runa,cumbaya,4,Luis Gustavino,miss,corner,7.2,56.4,0,head,close-right,0,42.7,25.0,2615326,66,3902,56.4,7.2,57.3,0,57.3,75.0,25,1498,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
307,cumbaya,mushuc-runa,cumbaya,4,Melvin Diaz,block,assisted,15.0,27.8,0,right-foot,low-centre,0,50.2,19.0,2615325,65,3861,27.8,15.0,49.8,0,49.8,81.0,26,1539,shot,10.2,34.8,0.0,34.8,10.2,0,0.0
308,cumbaya,mushuc-runa,mushuc-runa,4,Mauricio Alonso,miss,assisted,21.4,72.1,0,right-foot,close-left,0,57.0,5.6,2615324,60,3546,72.1,21.4,43.0,0,43.0,94.4,31,1854,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
309,cumbaya,mushuc-runa,mushuc-runa,4,Sergio Gonzalez,miss,assisted,10.6,37.0,0,right-foot,close-high-right,0,41.3,44.4,2615323,58,3470,37.0,10.6,58.7,0,58.7,55.6,33,1930,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
310,cumbaya,mushuc-runa,cumbaya,4,Ariel Almagro,save,assisted,15.3,31.1,0,left-foot,low-left,0,53.2,4.4,2615322,57,3392,31.1,15.3,46.8,0,46.8,95.6,34,2008,shot,1.9,47.7,0.0,47.7,1.9,0,0.0
311,cumbaya,mushuc-runa,mushuc-runa,4,Joaquín Vergés,miss,free-kick,19.4,29.5,0,right-foot,close-high,0,47.4,58.3,2615319,56,3317,29.5,19.4,52.6,0,52.6,41.7,35,2083,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
312,cumbaya,mushuc-runa,mushuc-runa,4,Mauricio Alonso,block,regular,20.5,79.9,0,right-foot,low-centre,0,50.3,19.0,2615321,50,2981,79.9,20.5,49.7,0,49.7,81.0,41,2419,shot,17.7,75.8,0.0,75.8,17.7,0,0.0
313,cumbaya,mushuc-runa,mushuc-runa,4,Sergio Gonzalez,miss,assisted,11.2,71.7,0,right-foot,left,0,70.8,6.9,2615318,48,2847,71.7,11.2,29.2,0,29.2,93.1,43,2553,shot,3.6,50.2,0.0,50.2,3.6,0,0.0
314,cumbaya,mushuc-runa,cumbaya,4,Gorman Estacio,miss,regular,35.8,80.1,0,right-foot,high,0,55.5,68.1,2615286,43,2567,80.1,35.8,44.5,0,44.5,31.9,3,133,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
315,cumbaya,mushuc-runa,cumbaya,4,Melvin Diaz,miss,assisted,32.7,79.2,0,left-foot,close-right,0,42.2,5.6,2615285,43,2544,79.2,32.7,57.8,0,57.8,94.4,3,156,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
316,cumbaya,mushuc-runa,cumbaya,4,Franco Suárez,save,corner,8.6,70.7,0,left-foot,low-centre,0,49.6,18.4,2615284,42,2464,70.7,8.6,50.4,0,50.4,81.6,4,236,shot,1.8,55.4,0.0,55.4,1.8,0,0.0
317,cumbaya,mushuc-runa,cumbaya,4,Augusto Magoia,miss,assisted,6.1,46.5,0,right-foot,left,0,62.2,5.6,2615283,38,2230,46.5,6.1,37.8,0,37.8,94.4,8,470,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
318,cumbaya,mushuc-runa,mushuc-runa,4,Joaquín Vergés,miss,assisted,14.6,46.1,0,right-foot,high,0,46.2,75.0,2615282,34,2000,46.1,14.6,53.8,0,53.8,25.0,12,700,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
319,cumbaya,mushuc-runa,mushuc-runa,4,Rody Zambrano,block,assisted,41.0,38.9,0,left-foot,low-right,0,48.1,19.0,2615281,33,1955,38.9,41.0,51.9,0,51.9,81.0,13,745,shot,18.5,46.0,0.0,46.0,18.5,0,0.0
320,cumbaya,mushuc-runa,mushuc-runa,4,Joaquín Vergés,miss,assisted,6.0,54.3,0,head,right,0,38.8,37.5,2615280,30,1790,54.3,6.0,61.2,0,61.2,62.5,16,910,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
